#{"t_start": 1739887635.9759037, "env_id": "None"}
r,l,t
198.141819,6,2.853769
194.245791,30,3.442418
199.091546,3,3.514414
190.908047,50,4.48914
194.524326,35,5.169408
195.85805,22,5.606478
-218.822347,82,7.255085
192.558624,34,7.904234
194.476455,28,8.505596
-202.460537,5,8.605152
-203.722198,18,8.969087
196.164932,14,9.267889
-203.715832,8,9.433466
-19.549808,100,11.353838
-14.785311,100,13.295967
193.169488,34,14.038532
197.572959,10,14.262815
196.998172,16,14.590053
-22.209706,100,16.542639
194.602475,31,17.152236
197.636473,7,17.301493
-202.90167,5,17.398724
-207.048952,39,18.14096
-218.232297,74,19.561069
-203.182849,11,19.77258
177.50501,86,21.61693
195.413834,18,21.989047
197.1081,11,22.201026
198.406226,6,22.325865
-202.467543,5,22.422384
195.602565,21,22.863258
-204.986466,16,23.182283
-24.579705,100,25.177261
-203.896369,12,25.424482
-211.916217,78,26.943059
-19.273847,100,28.775146
-202.985805,7,28.911215
193.165137,41,29.749509
-204.264175,17,30.085629
193.966562,33,30.73769
-202.93048,9,30.915542
-204.381653,9,31.082812
-203.023908,5,31.180804
198.053091,10,31.379857
-203.28115,12,31.606505
-207.705362,27,32.136714
-203.31824,11,32.359076
-204.844306,15,32.659321
194.278158,28,33.17829
-19.148438,100,35.132136
-203.344959,10,35.324447
-205.490674,13,35.629407
195.368084,23,36.100762
-203.008923,8,36.289362
-202.036007,5,36.412446
-204.090446,16,36.757013
-20.985158,100,38.718442
187.154433,82,40.317094
-202.849955,5,40.417142
-19.635493,100,42.296671
-20.811493,100,44.664984
-203.255346,7,44.802538
197.104703,11,45.027262
-204.442084,14,45.294761
183.387401,85,46.966822
-202.466184,4,47.048894
-204.174668,14,47.302686
-207.490386,29,47.86729
-202.075694,5,47.964133
-205.172752,29,48.516685
192.490798,36,49.194038
-203.855666,12,49.410072
197.903221,6,49.528804
198.027104,9,49.705026
-203.058632,7,49.831272
-201.817918,5,49.919393
-205.868122,24,50.373003
-202.425615,5,50.469396
-202.607593,6,50.583322
183.389918,87,52.229704
197.50823,9,52.420738
193.909741,22,52.851067
-205.188572,19,53.212929
-204.899119,16,53.519298
-202.428645,9,53.687199
191.472236,35,54.335006
196.514519,12,54.578457
-205.193154,21,54.989544
-202.825886,5,55.095137
-204.999827,13,55.351132
-204.233941,16,55.669544
185.101745,87,57.33298
-202.183329,4,57.411599
-209.597448,33,58.019077
-202.863518,5,58.11028
188.176613,49,59.053297
199.202207,4,59.134488
-202.59496,11,59.341267
194.465843,25,59.856558
-21.300276,100,61.789382
-203.101747,5,61.889322
-205.220227,17,62.207031
-204.148348,14,62.464605
194.34573,28,63.035396
186.140688,70,64.322996
197.238906,11,64.541184
-203.308439,5,64.629457
-202.296512,6,64.737045
-203.670245,17,65.064298
-203.138446,9,65.235451
-203.602045,6,65.355527
186.923227,64,66.582012
181.301331,93,68.355676
186.757527,62,69.539367
-206.542806,15,69.817809
197.72696,8,69.969959
188.674752,50,70.931048
195.591037,21,71.337365
-203.748736,8,71.494265
-16.265465,100,73.414176
-202.920905,15,73.694876
-18.404379,100,75.534632
-202.585447,9,75.706259
196.777193,16,76.014753
-202.226668,5,76.101944
-203.54535,11,76.307705
-202.423353,5,76.398172
192.289274,44,77.235574
-202.667215,4,77.313433
185.092138,87,78.937115
-203.046255,5,79.026533
-202.096593,5,79.118387
184.037313,77,80.543999
-202.550831,11,80.755188
-202.997338,10,80.942034
-206.110228,13,81.205673
-21.416132,100,83.067195
-202.970967,5,83.163601
191.429692,34,83.80996
-20.973452,100,85.706125
-201.863973,6,85.830273
-202.791475,7,85.961107
-203.623502,8,86.113041
197.599432,14,86.378452
198.556746,5,86.484756
-28.443439,100,88.4018
198.527544,7,88.540627
198.265991,7,88.681401
196.618135,14,88.956939
196.775493,15,89.250157
-208.594497,18,89.593954
-202.460538,8,89.751019
198.682041,4,89.836809
196.372626,18,90.188349
196.584777,16,90.481715
-206.100211,20,90.860054
194.386683,30,91.43547
181.42634,100,93.335551
-205.612667,18,93.671953
-204.047256,15,93.957571
190.563482,59,95.024383
197.304649,8,95.187326
194.865868,27,95.706645
192.262875,51,96.626199
-25.734014,100,98.515396
-203.646471,16,98.806391
192.608473,29,99.360022
-202.808861,6,99.469647
-202.297672,5,99.559751
-202.458948,5,99.650364
-204.892996,10,99.849072
197.149789,12,100.087275
198.913408,5,100.188385
194.552656,21,100.598388
-203.28259,10,100.781626
191.848511,31,101.383386
-202.874321,7,101.515007
196.267569,8,101.678394
-203.128961,7,101.846363
192.443987,34,102.498499
197.286585,15,102.789103
190.558474,57,103.86313
-202.291596,5,103.95504
-17.34534,100,105.802444
-203.039529,5,105.894443
-32.392636,100,107.77297
190.923291,49,108.676712
197.053265,20,109.042518
188.275824,54,110.052326
-206.080421,24,110.499413
193.536143,37,111.223454
198.331006,10,111.406344
-19.460493,100,113.300422
193.390878,45,114.107165
188.404404,50,114.966099
189.0808,48,115.861122
-202.988793,5,115.94941
-202.972319,9,116.116868
-207.608798,22,116.525924
-202.565575,6,116.636932
-22.135862,100,118.530193
-4.184699,14,118.794513
185.10758,83,120.383851
197.327494,8,120.541172
-201.399366,5,120.637418
-202.222154,10,120.827959
198.378254,8,120.978587
194.70289,20,121.452839
188.536849,61,122.608181
194.786025,18,122.958266
186.906743,82,124.45795
192.726239,38,125.199434
-202.927222,5,125.298999
-202.468521,5,125.38999
-202.729758,5,125.488926
-202.714388,7,125.627244
-207.704632,34,126.253051
-204.41695,19,126.621217
-203.856706,11,126.831985
-203.261188,6,126.952686
191.871715,35,127.634473
-202.491632,5,127.731294
-202.311631,5,127.826159
-203.653881,15,128.108388
195.688345,27,128.57999
-202.111785,4,128.657703
-203.221359,8,128.80165
189.109818,63,129.993117
-20.103325,100,131.796456
-205.311797,20,132.179097
189.731478,63,133.299212
-208.497091,31,133.869568
-203.473884,8,134.020514
197.180205,16,134.317214
199.048914,4,134.403606
195.780077,16,134.693964
-203.589935,11,134.899056
-19.053601,100,136.79951
-204.080559,12,137.026499
-205.278271,19,137.400367
